Thn,Bln,Tgl,31710101a,31710102a,31710601a,31710701a,31710702a,31720101a,31720102a,31720301a,31720401a,31720601a,31730201a,31730501a,31740101a,31740201a,31740401a,31740402a,31740601a,31740701a,31740901a,31740902a,31741001a,31750201a,31750802a,31751001a
2003,3,8,,,,,,,,,0,,,,,,,,,9,,,17,,1,
2003,3,9,,,,,,,,,0,,,,,,,,,5,,,4,,1,
2003,3,10,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,3,11,,,,,,,,,0,,,,,,,,,0,,,0,,2.3,
2003,3,12,,,,,,,,,0,,,,,,,,,27,,,1,,11.3,
2003,3,13,,,,,,,,,0,,,,,,,,,6,,,27,,8888,
2003,3,14,,,,,,,,,0,,,,,,,,,44,,,3,,0,
2003,3,15,,,,,,,,,25.5,,,,,,,,,0,,,0,,13.6,
2003,3,16,,,,,,,,,0,,,,,,,,,2,,,0,,0.2,
2003,3,17,,,,,,,,,0,,,,,,,,,0,,,0,,15.6,
2003,3,18,,,,,,,,,26,,,,,,,,,47,,,68,,21.7,
2003,3,19,,,,,,,,,0,,,,,,,,,3,,,16,,3.8,
2003,3,20,,,,,,,,,0,,,,,,,,,0,,,3,,0,
2003,3,21,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,3,22,,,,,,,,,0,,,,,,,,,27,,,13,,14.5,
2003,3,23,,,,,,,,,0,,,,,,,,,46,,,18,,0,
2003,3,24,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,3,25,,,,,,,,,0,,,,,,,,,0,,,0,,2.3,
2003,3,26,,,,,,,,,0,,,,,,,,,9,,,7,,0,
2003,3,27,,,,,,,,,0,,,,,,,,,0,,,3,,0,
2003,3,28,,,,,,,,,0,,,,,,,,,0,,,0,,9.7,
2003,3,29,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,3,30,,,,,,,,,0,,,,,,,,,0,,,45,,0,
2003,3,31,,,,,,,,,0,,,,,,,,,0,,,7,,0,
2003,4,1,,,,,,,,,0,,,,,,,,,3,,,22,,1.5,
2003,4,2,,,,,,,,,37,,,,,,,,,56,,,33,,0,
2003,4,3,,,,,,,,,0,,,,,,,,,0,,,1,,8888,
2003,4,4,,,,,,,,,0,,,,,,,,,0,,,0,,3.2,
2003,4,5,,,,,,,,,30,,,,,,,,,23,,,28,,0,
2003,4,6,,,,,,,,,0,,,,,,,,,0,,,0,,42.5,
2003,4,7,,,,,,,,,38,,,,,,,,,0,,,42,,0,
2003,4,8,,,,,,,,,0,,,,,,,,,0,,,0,,8888,
2003,4,9,,,,,,,,,0,,,,,,,,,0,,,0,,10.5,
2003,4,10,,,,,,,,,0,,,,,,,,,0,,,4,,0,
2003,4,11,,,,,,,,,0,,,,,,,,,0,,,5,,33,
2003,4,12,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,4,13,,,,,,,,,0,,,,,,,,,18,,,0,,0,
2003,4,14,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,4,15,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,4,16,,,,,,,,,0,,,,,,,,,0,,,5,,0,
2003,4,17,,,,,,,,,0,,,,,,,,,0,,,0,,8,
2003,4,18,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,4,19,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,4,20,,,,,,,,,0,,,,,,,,,0,,,0,,3.4,
2003,4,21,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,4,22,,,,,,,,,0,,,,,,,,,0,,,0,,0.6,
2003,4,23,,,,,,,,,0,,,,,,,,,8888,,,0,,0,
2003,4,24,,,,,,,,,0,,,,,,,,,0,,,0,,28.4,
2003,4,25,,,,,,,,,0,,,,,,,,,0,,,2,,0,
2003,4,26,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,4,27,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,4,28,,,,,,,,,0,,,,,,,,,0,,,2,,0,
2003,4,29,,,,,,,,,0,,,,,,,,,0,,,0,,40.5,
2003,4,30,,,,,,,,,0,,,,,,,,,5,,,48,,2.6,
2003,5,1,,,,,,,,,21.5,,,,,,,,,0,,,0,,0,
2003,5,2,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,3,,,,,,,,,0,,,,,,,,,1,,,0,,0,
2003,5,4,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,5,,,,,,,,,0,,,,,,,,,0,,,0,,1.7,
2003,5,6,,,,,,,,,0,,,,,,,,,10,,,4,,2.8,
2003,5,7,,,,,,,,,0,,,,,,,,,2,,,2,,0,
2003,5,8,,,,,,,,,0,,,,,,,,,0,,,0,,0.2,
2003,5,9,,,,,,,,,0,,,,,,,,,0,,,2,,35.6,
2003,5,10,,,,,,,,,31.5,,,,,,,,,0,,,10,,29.1,
2003,5,11,,,,,,,,,0,,,,,,,,,15,,,0,,1.4,
2003,5,12,,,,,,,,,0,,,,,,,,,1,,,0,,26,
2003,5,13,,,,,,,,,0,,,,,,,,,64,,,11,,1.7,
2003,5,14,,,,,,,,,0,,,,,,,,,5,,,2,,6.8,
2003,5,15,,,,,,,,,0,,,,,,,,,0,,,10,,0,
2003,5,16,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,17,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,18,,,,,,,,,0,,,,,,,,,0,,,15,,8888,
2003,5,19,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,20,,,,,,,,,0,,,,,,,,,0,,,3,,15.6,
2003,5,21,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,22,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,23,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,24,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,25,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,26,,,,,,,,,0,,,,,,,,,2,,,83,,0,
2003,5,27,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,28,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,29,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,30,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,5,31,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,1,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,2,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,3,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,4,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,5,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,6,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,7,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,8,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,9,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,10,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,11,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,12,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,13,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,14,,,,,,,,,0,,,,,,,,,0,,,0,,0.3,
2003,6,15,,,,,,,,,0,,,,,,,,,3,,,4,,0,
2003,6,16,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,17,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,18,,,,,,,,,0,,,,,,,,,0,,,0,,8888,
2003,6,19,,,,,,,,,0,,,,,,,,,1,,,0,,0,
2003,6,20,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,21,,,,,,,,,0,,,,,,,,,0,,,0,,8888,
2003,6,22,,,,,,,,,0,,,,,,,,,0,,,0,,0.2,
2003,6,23,,,,,,,,,0,,,,,,,,,0,,,29,,0,
2003,6,24,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,25,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,26,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,27,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,28,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,6,29,,,,,,,,,0,,,,,,,,,0,,,24,,0,
2003,6,30,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,1,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,2,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,3,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,4,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,5,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,6,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,7,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,8,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,9,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,10,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,11,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,12,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,13,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,14,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,15,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,16,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,17,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,18,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,19,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,20,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,21,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,22,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,23,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,24,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,25,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,26,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,27,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,28,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,29,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,30,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,7,31,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,1,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,2,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,3,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,4,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,5,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,6,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,7,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,8,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,9,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,10,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,11,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,12,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,13,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,14,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,15,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,16,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,17,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,18,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,19,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,20,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,21,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,22,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,23,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,24,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,25,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,26,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,27,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,28,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,29,,,,,,,,,0,,,,,,,,,0,,,12,,0,
2003,8,30,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,8,31,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,1,,,,,,,,,0,,,,,,,,,0,,,0,,8888,
2003,9,2,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,3,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,4,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,5,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,6,,,,,,,,,0,,,,,,,,,0,,,0,,8888,
2003,9,7,,,,,,,,,0,,,,,,,,,38,,,5,,0,
2003,9,8,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,9,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,10,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,11,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,12,,,,,,,,,0,,,,,,,,,0,,,0,,50,
2003,9,13,,,,,,,,,0,,,,,,,,,5,,,8,,10.1,
2003,9,14,,,,,,,,,0,,,,,,,,,0,,,11,,7.8,
2003,9,15,,,,,,,,,0,,,,,,,,,21,,,43,,1.5,
2003,9,16,,,,,,,,,69.5,,,,,,,,,26,,,0,,0.5,
2003,9,17,,,,,,,,,0,,,,,,,,,2,,,0,,0,
2003,9,18,,,,,,,,,9,,,,,,,,,0,,,0,,5.9,
2003,9,19,,,,,,,,,0,,,,,,,,,1,,,13,,2.1,
2003,9,20,,,,,,,,,28,,,,,,,,,0,,,0,,5.4,
2003,9,21,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,22,,,,,,,,,0,,,,,,,,,0,,,54,,0,
2003,9,23,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,24,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,25,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,26,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,27,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,28,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,29,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,9,30,,,,,,,,,0,,,,,,,,,0,,,0,,1,
2003,10,1,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,10,2,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,10,3,,,,,,,,,14,,,,,,,,,0,,,0,,4.7,
2003,10,4,,,,,,,,,0,,,,,,,,,0,,,69,,0,
2003,10,5,,,,,,,,,41,,,,,,,,,0,,,0,,43.2,
2003,10,6,,,,,,,,,50.5,,,,,,,,,55,,,192,,4.5,
2003,10,7,,,,,,,,,0,,,,,,,,,3,,,72,,0,
2003,10,8,,,,,,,,,0,,,,,,,,,0,,,75,,0.5,
2003,10,9,,,,,,,,,0,,,,,,,,,20.5,,,0,,0,
2003,10,10,,,,,,,,,0,,,,,,,,,0,,,39,,20.5,
2003,10,11,,,,,,,,,14,,,,,,,,,24,,,75,,14.4,
2003,10,12,,,,,,,,,0,,,,,,,,,0,,,117,,0,
2003,10,13,,,,,,,,,11.5,,,,,,,,,0,,,0.5,,0,
2003,10,14,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,10,15,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,10,16,,,,,,,,,0,,,,,,,,,0,,,0,,5.4,
2003,10,17,,,,,,,,,0,,,,,,,,,0,,,25,,0.6,
2003,10,18,,,,,,,,,0,,,,,,,,,1,,,223,,0.2,
2003,10,19,,,,,,,,,0,,,,,,,,,10,,,203,,0,
2003,10,20,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,10,21,,,,,,,,,0,,,,,,,,,0,,,0,,3,
2003,10,22,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,10,23,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,10,24,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,10,25,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,10,26,,,,,,,,,0,,,,,,,,,0,,,1,,13.3,
2003,10,27,,,,,,,,,0,,,,,,,,,15,,,217,,0,
2003,10,28,,,,,,,,,0,,,,,,,,,0,,,0,,3,
2003,10,29,,,,,,,,,0,,,,,,,,,3,,,0,,98.8,
2003,10,30,,,,,,,,,0,,,,,,,,,72,,,35.1,,26.7,
2003,10,31,,,,,,,,,0,,,,,,,,,20,,,0,,8888,
2003,11,1,,,,,,,,,0,,,,,,,,,1,,,174,,2.8,
2003,11,2,,,,,,,,,0,,,,,,,,,0,,,4,,2.6,
2003,11,3,,,,,,,,,0,,,,,,,,,6,,,224,,0,
2003,11,4,,,,,,,,,0,,,,,,,,,0,,,0,,2.4,
2003,11,5,,,,,,,,,0,,,,,,,,,5,,,0,,0,
2003,11,6,,,,,,,,,0,,,,,,,,,0,,,194,,0,
2003,11,7,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,11,8,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,11,9,,,,,,,,,0,,,,,,,,,0,,,0,,13,
2003,11,10,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,11,11,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,11,12,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,11,13,,,,,,,,,0,,,,,,,,,0,,,89,,2,
2003,11,14,,,,,,,,,0,,,,,,,,,0,,,0,,6.5,
2003,11,15,,,,,,,,,0,,,,,,,,,0,,,0,,17,
2003,11,16,,,,,,,,,0,,,,,,,,,0,,,0,,63.4,
2003,11,17,,,,,,,,,0,,,,,,,,,58,,,12,,23.4,
2003,11,18,,,,,,,,,0,,,,,,,,,5,,,46,,0,
2003,11,19,,,,,,,,,0,,,,,,,,,59,,,34,,47.1,
2003,11,20,,,,,,,,,0,,,,,,,,,69,,,45,,8888,
2003,11,21,,,,,,,,,0,,,,,,,,,1,,,2,,0.4,
2003,11,22,,,,,,,,,0,,,,,,,,,2,,,2,,36,
2003,11,23,,,,,,,,,30,,,,,,,,,10,,,5,,0,
2003,11,24,,,,,,,,,35,,,,,,,,,0,,,0,,22.8,
2003,11,25,,,,,,,,,0,,,,,,,,,10,,,63,,0,
2003,11,26,,,,,,,,,20,,,,,,,,,8,,,2,,0,
2003,11,27,,,,,,,,,0,,,,,,,,,0,,,0,,0,
2003,11,28,,,,,,,,,0,,,,,,,,,0,,,0,,0.5,
2003,11,29,,,,,,,,,0,,,,,,,,,0,,,4,,0,
2003,11,30,,,,,,,,,0,,,,,,,,,0,,,0,,9.6,
2003,12,1,,,,,,,,,0,,,,,,,,,2,,,0,,8888,
2003,12,2,,,,,,,,,0,,,,,,,,,0,,,1,,0,
2003,12,3,,,,,,,,,35,,,,,,,,,0,,,34,,0,
2003,12,4,,,,,,,,,25,,,,,,,,,0,,,0,,7.9,
2003,12,5,,,,,,,,,14,,,,,,,,,16,,,97,,46,
2003,12,6,,,,,,,,,0,,,,,,,,,0,,,3,,7,
2003,12,7,,,,,,,,,0,,,,,,,,,0,,,9,,8.3,
2003,12,8,,,,,,,,,0,,,,,,,,,2,,,20,,2,
2003,12,9,,,,,,,,,3.5,,,,,,,,,3,,,7,,1.8,
2003,12,10,,,,,,,,,0,,,,,,,,,4,,,2,,0,
2003,12,11,,,,,,,,,0,,,,,,,,,0,,,0,,7.7,
2003,12,12,,,,,,,,,18,,,,,,,,,0,,,172,,0,
2003,12,13,,,,,,,,,0,,,,,,,,,0,,,85,,3.2,
2003,12,14,,,,,,,,,0,,,,,,,,,8,,,24,,0,
2003,12,15,,,,,,,,,0,,,,,,,,,0,,,0,,8888,
2003,12,16,,,,,,,,,9,,,,,,,,,0,,,0,,39.3,
2003,12,17,,,,,,,,,0,,,,,,,,,21,,,0,,2.3,
2003,12,18,,,,,,,,,47.5,,,,,,,,,21,,,0,,9.7,
2003,12,19,,,,,,,,,7.5,,,,,,,,,35,,,10,,10.8,
2003,12,20,,,,,,,,,3.5,,,,,,,,,35,,,5,,1.7,
2003,12,21,,,,,,,,,5.1,,,,,,,,,27,,,0,,1,
2003,12,22,,,,,,,,,0,,,,,,,,,0,,,2,,23.3,
2003,12,23,,,,,,,,,0,,,,,,,,,24,,,4,,3.9,
2003,12,24,,,,,,,,,0,,,,,,,,,27,,,19,,2.4,
2003,12,25,,,,,,,,,2.5,,,,,,,,,7,,,0,,11.7,
2003,12,26,,,,,,,,,9.5,,,,,,,,,26,,,14,,0.1,
2003,12,27,,,,,,,,,5,,,,,,,,,2,,,0,,6.4,
2003,12,28,,,,,,,,,30,,,,,,,,,3,,,0,,9999,
2003,12,29,,,,,,,,,55,,,,,,,,,5,,,17,,40.9,
2003,12,30,,,,,,,,,57.5,,,,,,,,,38,,,43,,14.4,
2003,12,31,,,,,,,,,0,,,,,,,,,10,,,13,,1.3,
2004,1,1,,,,0,,,,,35.5,,,,,,,,,2,,,0,0,1.1,
2004,1,2,,,,11,,,,,21,,,,,,,,,0,,,1,8,19.8,
2004,1,3,,,,0,,,,,46,,,,,,,,,19,,,3,0,2.3,
2004,1,4,,,,4,,,,,0,,,,,,,,,0,,,2,18,29,
2004,1,5,,,,0,,,,,18,,,,,,,,,36,,,9,0,0,
2004,1,6,,,,0,,,,,29,,,,,,,,,0,,,0,0,0,
2004,1,7,,,,0,,,,,0,,,,,,,,,1,,,0,0,0,
2004,1,8,,,,24,,,,,0,,,,,,,,,0,,,0,0,0,
2004,1,9,,,,0,,,,,12,,,,,,,,,0,,,0,20,0,
2004,1,10,,,,0,,,,,2.5,,,,,,,,,0,,,9,0,1.1,
2004,1,11,,,,4,,,,,0,,,,,,,,,5,,,249,10,28.3,
2004,1,12,,,,6,,,,,0,,,,,,,,,27,,,56,39,0,
2004,1,13,,,,0,,,,,0,,,,,,,,,0,,,6,39,18,
2004,1,14,,,,0,,,,,0,,,,,,,,,20,,,154,19,1.2,
2004,1,15,,,,0,,,,,0,,,,,,,,,34,,,27,0,1.4,
2004,1,16,,,,0,,,,,0,,,,,,,,,4,,,0,0,0,
2004,1,17,,,,0,,,,,0,,,,,,,,,0,,,0,6,0.1,
2004,1,18,,,,78,,,,,0,,,,,,,,,0,,,42,19,2.2,
2004,1,19,,,,51,,,,,0,,,,,,,,,10,,,3,0,0,
2004,1,20,,,,4,,,,,0,,,,,,,,,3,,,1,0,0,
2004,1,21,,,,0,,,,,0,,,,,,,,,0,,,0,0,0.7,
2004,1,22,,,,0,,,,,0,,,,,,,,,5,,,42,0,0,
2004,1,23,,,,0,,,,,0,,,,,,,,,0,,,2,0,8888,
2004,1,24,,,,0,,,,,0,,,,,,,,,0,,,0,0,0,
2004,1,25,,,,0,,,,,0,,,,,,,,,0,,,0,4,1.7,
2004,1,26,,,,3,,,,,0,,,,,,,,,0,,,0,0,24.4,
2004,1,27,,,,0,,,,,0,,,,,,,,,50,,,16,19,21.2,
2004,1,28,,,,2,,,,,0,,,,,,,,,1,,,1,0,1.7,
2004,1,29,,,,0,,,,,0,,,,,,,,,21,,,156,0,1.1,
2004,1,30,,,,0,,,,,0,,,,,,,,,2,,,0,90,2.1,
2004,1,31,,,,0,,,,,0,,,,,,,,,79,,,2,0,0.2,
2004,2,1,,,,0,,,,,0,,,,,,,,,3,,,162,0,0,
2004,2,2,,,,11,,,,,0,,,,,,,,,0,,,0,0,0,
2004,2,3,,,,0,,,,,0,,,,,,,,,0,,,0,1,23.2,
2004,2,4,,,,4,,,,,0,,,,,,,,,10,,,12,0,0.2,
2004,2,5,,,,0,,,,,50,,,,,,,,,2,,,0,2,3.4,
2004,2,6,,,,0,,,,,0,,,,,,,,,1,,,57,0,7.8,
2004,2,7,,,,0,,,,,5,,,,,,,,,18,,,0,0,11.2,
2004,2,8,,,,24,,,,,0,,,,,,,,,6,,,10,0,11.2,
2004,2,9,,,,0,,,,,0,,,,,,,,,8,,,20,0,0,
2004,2,10,,,,0,,,,,0,,,,,,,,,0,,,2,0,0,
2004,2,11,,,,4,,,,,0,,,,,,,,,0,,,0,0,12.5,
2004,2,12,,,,6,,,,,0,,,,,,,,,21,,,21,57,48,
2004,2,13,,,,0,,,,,75,,,,,,,,,36,,,67,32,29.3,
2004,2,14,,,,0,,,,,25,,,,,,,,,10,,,66,30,17.3,
2004,2,15,,,,0,,,,,0,,,,,,,,,4,,,97,19,5.8,
2004,2,16,,,,0,,,,,34,,,,,,,,,16,,,3,44,75,
2004,2,17,,,,0,,,,,0,,,,,,,,,61,,,44,31,10.5,
2004,2,18,,,,78,,,,,20,,,,,,,,,6,,,28,103,41.5,
2004,2,19,,,,51,,,,,0,,,,,,,,,79,,,108,0,35.6,
2004,2,20,,,,4,,,,,0,,,,,,,,,37,,,156,0,32,
2004,2,21,,,,0,,,,,0,,,,,,,,,18,,,36,0,0,
2004,2,22,,,,0,,,,,0,,,,,,,,,0,,,0,0,0,
2004,2,23,,,,8,,,,,0,,,,,,,,,0,,,1,8,10.5,
2004,2,24,,,,0,,,,,0,,,,,,,,,14,,,26,0,0,
2004,2,25,,,,0,,,,,0,,,,,,,,,0,,,0,0,9.7,
2004,2,26,,,,0,,,,,0,,,,,,,,,19,,,0,0,0,
2004,2,27,,,,0,,,,,0,,,,,,,,,0,,,2,0,8888,
2004,2,28,,,,0,,,,,0,,,,,,,,,0,,,0,0,0,
2004,2,29,,,,0,,,,,0,,,,,,,,,0,,,0,0,0,
2004,3,1,,,,9,,,,,0,,,,,,,,,0,,,0,0,0,
2004,3,2,,,,11,,,,,0,,,,,,,,,2,,,0,0,0,
2004,3,3,,,,0,,,,,0,,,,,,,,,0,,,0,5,12.2,
2004,3,4,,,,4,,,,,15,,,,,,,,,8,,,3,12,25,
2004,3,5,,,,0,,,,,8,,,,,,,,,6,,,2,0,0.4,
2004,3,6,,,,0,,,,,0,,,,,,,,,0,,,0,43,28,
2004,3,7,,,,0,,,,,5.5,,,,,,,,,58,,,2,7,10,
2004,3,8,,,,24,,,,,0,,,,,,,,,85,,,5,0,10.2,
2004,3,9,,,,0,,,,,0,,,,,,,,,0,,,0,5,4.5,
2004,3,10,,,,0,,,,,2.5,,,,,,,,,9,,,0,0,0,
2004,3,11,,,,4,,,,,0,,,,,,,,,0,,,0,0,50.6,
2004,3,12,,,,6,,,,,0,,,,,,,,,13,,,0,0,39.8,
2004,3,13,,,,0,,,,,0,,,,,,,,,18,,,39,0,38.8,
2004,3,14,,,,0,,,,,18,,,,,,,,,51,,,31,0,0,
2004,3,15,,,,0,,,,,35,,,,,,,,,0,,,52,6,12,
2004,3,16,,,,0,,,,,0,,,,,,,,,4,,,2,17,5,
2004,3,17,,,,0,,,,,0,,,,,,,,,0,,,80,54,38.6,
2004,3,18,,,,78,,,,,11,,,,,,,,,38,,,100,8.5,31.2,
2004,3,19,,,,51,,,,,0,,,,,,,,,0,,,27,0,0,
2004,3,20,,,,4,,,,,0,,,,,,,,,0,,,0,3.5,3.6,
2004,3,21,,,,0,,,,,0,,,,,,,,,0,,,1,0,0,
2004,3,22,,,,7,,,,,0,,,,,,,,,0,,,0,0,12.5,
2004,3,23,,,,0,,,,,0,,,,,,,,,0,,,10,0,0,
